date,avgtemp,evaporation,H,Q,rainfall
27/7/2016,29.7,2.7,551,3400,4.3
28/7/2016,24.9,0.8,525,3160,137.5
29/7/2016,27.8,1,600,3880,3
30/7/2016,29,1.3,801,6160,0
31/7/2016,30.1,2.2,800,6150,0
1/8/2016,31.6,2.1,734,5310,0
2/8/2016,32,2.9,711,5040,0
3/8/2016,27.8,1.5,676,4640,14.1
4/8/2016,28.4,0.9,612,3970,0.7
5/8/2016,28.5,1.3,618,4030,39.3
6/8/2016,30,1.8,730,5280,0
7/8/2016,31.2,2.2,778,5850,0
8/8/2016,30,2,746,5460,8.3
9/8/2016,31.1,3.2,725,5210,0
10/8/2016,30,1.6,714,5080,20
11/8/2016,28.8,1.3,722,5180,16.6
12/8/2016,28.8,1.4,729,5260,42.1
13/8/2016,28.7,0.8,743,5420,0.6
14/8/2016,26.8,1,762,5660,166.5
15/8/2016,27.6,2,783,5920,18
16/8/2016,28.2,1.3,790,6010,0.8
17/8/2016,29,0.7,775,5820,3
18/8/2016,30,2.2,762,5660,2.6
19/8/2016,26.3,1.2,763,5660,171.4
20/8/2016,27.5,1.2,883,7340,10.6
21/8/2016,28.3,1.7,1016,9460,0.8
22/8/2016,27.1,0.9,954,8380,11.4
23/8/2016,27.4,0.6,888,7360,65.3
24/8/2016,29.3,2.7,850,6810,0
25/8/2016,31,3.3,805,6200,0
26/8/2016,30.9,2.5,760,5640,0
27/8/2016,29.5,2.7,729,5260,15.8
28/8/2016,25.8,0.7,707,5000,110
29/8/2016,27.3,1.1,653,4390,0.5
30/8/2016,28.3,2.3,647,4320,0
31/8/2016,29.9,2.4,634,4190,0
1/9/2016,30.7,2.1,630,4150,0
2/9/2016,27.7,1.9,618,4030,51.4
3/9/2016,29.5,2.5,561,3480,0
4/9/2016,30,1.8,570,3570,0
5/9/2016,30.1,2.5,538,3270,0
6/9/2016,27.3,0.8,539,3280,10
7/9/2016,27.5,1,515,3060,7
8/9/2016,27.6,0.8,567,3540,0
9/9/2016,29.4,1.3,616,4010,0
10/9/2016,26.7,1,583,3680,0
11/9/2016,26,1.2,562,3490,0.1
12/9/2016,26.7,1.4,576,3610,0
13/9/2016,27.8,1.7,587,3730,3.8
14/9/2016,29.3,2,589,3740,0
15/9/2016,29.9,1.7,552,3400,0.4
16/9/2016,29.7,2.1,543,3320,6.9
17/9/2016,29,1.9,560,3470,0
18/9/2016,29.5,2,563,3490,0
19/9/2016,29.4,2,555,3430,0
20/9/2016,28.9,2.8,579,3650,0
21/9/2016,28.8,3.3,580,3650,0
22/9/2016,28.2,3,562,3490,0
23/9/2016,27.8,2.4,598,3830,0
24/9/2016,26.1,1,637,4220,26.9
25/9/2016,27.3,1,598,3830,0.9
26/9/2016,28.4,1.6,505,2980,0
27/9/2016,29.9,2.5,493,2870,0
28/9/2016,30.2,1.9,496,2900,14.1
29/9/2016,30.3,3.2,506,2980,0
30/9/2016,28.1,1.6,490,2850,13.9
1/10/2016,27.9,2.2,466,2660,0
2/10/2016,27.5,2,436,2420,0
3/10/2016,28.6,2.5,426,2340,0
4/10/2016,29.3,2.4,446,2500,0
5/10/2016,27.7,0.9,488,2840,4.5
6/10/2016,28.4,2.5,494,2880,0
7/10/2016,27.7,2.9,473,2710,0
8/10/2016,28.4,2.3,467,2670,0
9/10/2016,28.6,2.4,434,2410,0
10/10/2016,28.1,1.9,427,2340,0
11/10/2016,28.2,2.1,476,2740,0
12/10/2016,28.5,2.8,425,2330,0
13/10/2016,25.3,2.1,384,2020,2.7
14/10/2016,24.9,1.3,358,1830,0
15/10/2016,24.1,1.1,340,1700,8.3
16/10/2016,26.9,2.1,327,1610,0
17/10/2016,27.9,2.7,321,1570,0
18/10/2016,27.8,3.5,341,1710,0
19/10/2016,28.4,5,326,1600,0
20/10/2016,27.7,2.8,324,1590,0
21/10/2016,28.2,2.5,319,1560,0
22/10/2016,28.8,1.5,322,1570,0
23/10/2016,27.8,1.5,310,1490,0
24/10/2016,28.2,2.4,288,1340,0
25/10/2016,26.8,1.2,289,1340,4.3
26/10/2016,27.7,1.5,288,1340,0
27/10/2016,28.2,2.5,302,1440,0
28/10/2016,27.4,2.8,331,1640,0
29/10/2016,27,2.3,306,1460,11
30/10/2016,22.4,1.2,269,1220,4.6
31/10/2016,21.5,0.4,257,1140,13.9
1/11/2016,21.7,0.4,277,1260,2
2/11/2016,21.4,1.1,281,1290,0
3/11/2016,22.2,2.8,280,1290,0
4/11/2016,22.6,1.8,287,1330,0
5/11/2016,23.5,2.2,279,1280,0
6/11/2016,24.9,2.4,286,1320,0
7/11/2016,24.9,0.6,291,1360,0
8/11/2016,24.4,0.9,313,1510,1.3
9/11/2016,17.1,0.7,302,1430,10.9
10/11/2016,15.8,0.4,315,1530,16.5
11/11/2016,18.8,1.4,385,2030,0
12/11/2016,21.2,1.4,472,2710,0
13/11/2016,22.9,1.2,493,2880,0
14/11/2016,24.8,1.5,489,2840,0
15/11/2016,26.9,2.2,487,2830,0
16/11/2016,25.8,2,480,2770,0
17/11/2016,25.4,2.1,474,2720,0
18/11/2016,25.1,1.9,470,2690,0
19/11/2016,26.1,2.5,469,2680,0
20/11/2016,26,2.1,465,2650,0
21/11/2016,26.7,2.3,446,2500,0
22/11/2016,26.8,1.9,444,2480,0
23/11/2016,27.1,2,396,2110,0
24/11/2016,18.1,1.2,381,2000,2.8
25/11/2016,18,1.7,400,2140,0
26/11/2016,17.6,0.9,402,2150,0.8
27/11/2016,18.3,2.9,415,2260,0
28/11/2016,17.9,2.5,403,2160,0
29/11/2016,18.4,1.3,386,2030,0
30/11/2016,20.5,1.7,393,2080,0
1/12/2016,18.7,3.2,387,2040,0
2/12/2016,20.3,2.9,380,1990,0
3/12/2016,21.3,2.4,362,1850,0
4/12/2016,22.2,2.8,352,1790,0
5/12/2016,22.4,2.6,302,1430,0
6/12/2016,22.3,3.5,283,1310,0
7/12/2016,19,2.9,301,1430,0
8/12/2016,20.3,3.1,296,1390,0
9/12/2016,19.5,2.2,309,1490,0
10/12/2016,19.4,2.1,318,1550,0
11/12/2016,19.8,2,302,1440,0
12/12/2016,22.4,2.5,284,1310,0
13/12/2016,23.9,2,317,1540,0
14/12/2016,22,1.5,306,1460,0
15/12/2016,17.2,1.1,301,1430,2.4
16/12/2016,17.1,1.5,315,1520,0.2
17/12/2016,17.7,3.4,335,1670,0
18/12/2016,18.9,1.9,330,1630,0
19/12/2016,20.1,0.9,303,1440,0
20/12/2016,22.6,2,303,1440,0
21/12/2016,24.2,1.3,327,1610,0
22/12/2016,21.8,2,361,1850,0
23/12/2016,21.1,2.6,356,1820,0
24/12/2016,21.4,2.1,336,1670,0
25/12/2016,23.3,2,320,1560,0
26/12/2016,24.2,1.8,300,1420,0
27/12/2016,19.1,2.3,283,1300,3.4
28/12/2016,16.7,2.7,268,1210,0
29/12/2016,16.3,2.4,278,1270,0
30/12/2016,16.6,2.3,298,1410,0
31/12/2016,17.9,2,285,1310,0
1/1/2017,17.6,1,258,1340,1.5
2/1/2017,19.6,1.3,244,1230,0.5
3/1/2017,22,1.4,270,1440,0
4/1/2017,22.4,2.5,279,1520,0
5/1/2017,20.4,2.5,287,1580,0
6/1/2017,20.6,1.9,277,1500,0
7/1/2017,22.2,2.1,283,1550,0
8/1/2017,22.3,1.3,357,2140,0
9/1/2017,22.8,1.6,486,3260,0
10/1/2017,21,0.8,525,3620,16.8
11/1/2017,20.8,0.1,532,3690,68
12/1/2017,15.3,0.4,538,3740,34.2
13/1/2017,14.2,0.7,565,4010,8
14/1/2017,15.8,1.2,526,3640,0
15/1/2017,16.7,1.1,424,2710,0
16/1/2017,15.8,1,324,1870,0
17/1/2017,16.5,0.9,283,1550,2.3
18/1/2017,17,1,264,1390,0
19/1/2017,18.5,0.5,261,1370,0
20/1/2017,18,1.6,272,1460,0
21/1/2017,15.8,0.7,323,1860,0
22/1/2017,16.7,1.6,472,3140,0
23/1/2017,17.4,1.3,512,3500,0
24/1/2017,18.1,1.5,519,3560,0
25/1/2017,20.8,2.2,529,3660,0
26/1/2017,20.7,2.7,491,3310,0
27/1/2017,19.5,1.7,350,2080,0
28/1/2017,20.6,2,250,1280,0
29/1/2017,20.7,2,228,1110,0
30/1/2017,21.7,2.5,230,1120,0
31/1/2017,19.8,1.2,231,1130,0
1/2/2017,20.7,1.8,218,1040,0
2/2/2017,20.9,1.8,211,979,0
3/2/2017,20.2,2,231,1130,0
4/2/2017,21,1.2,290,1600,1.2
5/2/2017,21.1,1.2,452,2960,0
6/2/2017,20.5,2.6,515,3530,0
7/2/2017,22.2,2.6,536,3730,0
8/2/2017,21.6,1.6,514,3520,4.8
9/2/2017,17.6,2.9,448,2920,0
10/2/2017,15.7,2.5,486,3260,0
11/2/2017,15.5,2.9,524,3610,0
12/2/2017,16.4,2.4,420,2680,0
13/2/2017,16.7,2.1,277,1500,0
14/2/2017,16.8,1.7,235,1160,0
15/2/2017,18.9,1.3,256,1330,0
16/2/2017,20.6,1.9,273,1460,0
17/2/2017,21.7,2,273,1470,0
18/2/2017,21.7,2.6,277,1500,0
19/2/2017,21.1,2.6,233,1150,0
20/2/2017,21.8,1.5,212,982,0
21/2/2017,24.2,3,235,1160,0
22/2/2017,25.2,2.3,253,1300,0
23/2/2017,21.3,2.3,279,1520,0
24/2/2017,15.6,2.5,281,1530,0
25/2/2017,14.1,2.1,271,1450,0.3
26/2/2017,16.2,2.3,232,1140,0
27/2/2017,17.9,2.4,208,958,0
28/2/2017,17.9,1.7,232,1140,0
1/3/2017,16.2,1.4,254,1320,1.3
2/3/2017,19.3,2.5,266,1410,0
3/3/2017,19.7,2.3,245,1240,0
4/3/2017,20.9,1.4,239,1190,0
5/3/2017,23,1.3,215,1010,0
6/3/2017,21.4,1.5,200,910,0
7/3/2017,17.7,1.4,233,1140,0.2
8/3/2017,16.4,0.8,249,1270,2.7
9/3/2017,16.2,0.4,251,1290,1.1
10/3/2017,19,1.2,256,1330,3.1
11/3/2017,19.8,0.3,269,1430,0.4
12/3/2017,22.3,0.4,269,1430,0.5
13/3/2017,24.5,1.5,274,1470,0
14/3/2017,25.4,1.8,274,1470,0
15/3/2017,20.2,1,256,1330,0.8
16/3/2017,20.5,0.3,249,1270,1.4
17/3/2017,21.1,0.8,249,1270,1.4
18/3/2017,23.3,1.1,239,1200,0.3
19/3/2017,24.5,1.2,210,977,0
20/3/2017,25.2,1.5,200,912,0.4
21/3/2017,25.2,2.1,249,1280,6.4
22/3/2017,25.3,2.4,280,1520,0
23/3/2017,26.2,2.7,267,1420,0
24/3/2017,26.1,2.6,287,1570,0
25/3/2017,22.3,1.8,288,1580,24.4
26/3/2017,18.8,1.1,274,1480,0.5
27/3/2017,18.9,1.9,245,1240,0
28/3/2017,21.3,2.1,255,1320,0.4
29/3/2017,22.3,1.6,275,1480,0.2
30/3/2017,24.6,1.5,281,1520,0
31/3/2017,21.6,0.4,281,1530,29.7
1/4/2017,21.3,3.1,279,1510,0
2/4/2017,20.8,2.8,302,1700,0
3/4/2017,22.2,3.2,305,1720,0
4/4/2017,23.6,2.7,307,1730,0
5/4/2017,23.6,2.1,309,1760,0
6/4/2017,25.1,1.6,302,1700,0
7/4/2017,25.6,2.2,302,1700,0.1
8/4/2017,25.8,1.1,324,1870,0.1
9/4/2017,26.9,1.7,336,1970,0
10/4/2017,27.7,1.9,346,2050,0
11/4/2017,28.3,2.1,329,1910,0
12/4/2017,23.3,2.2,337,1980,0.7
13/4/2017,23,2,322,1860,0.1
14/4/2017,23.3,2.3,328,1900,0
15/4/2017,24.7,1.6,351,2080,0
16/4/2017,26.3,2.3,329,1910,0.6
17/4/2017,26.3,1.4,291,1610,8.1
18/4/2017,23,1.2,328,1910,15.8
19/4/2017,26.2,2.1,379,2320,0.9
20/4/2017,28.5,3.2,384,2360,0
21/4/2017,27.8,2.5,397,2470,6.5
22/4/2017,21.5,1.7,410,2580,6.9
23/4/2017,21.3,0.9,373,2270,11.5
24/4/2017,22.7,1.3,349,2070,0
25/4/2017,24,1.5,367,2220,1.5
26/4/2017,26.1,2.3,375,2280,0.4
27/4/2017,23.7,1.4,383,2350,10.1
28/4/2017,23.5,2.4,396,2460,0
29/4/2017,24.9,2.3,396,2460,0
30/4/2017,24.8,2.3,393,2440,0
1/5/2017,27.8,3.1,379,2320,0
2/5/2017,28.7,2.8,353,2110,0
3/5/2017,29.1,2.2,353,2110,0
4/5/2017,29.5,3.2,405,2530,0
5/5/2017,27.7,3.7,425,2720,0
6/5/2017,25.5,1.1,431,2770,5.2
7/5/2017,27.8,2.4,419,2660,0
8/5/2017,28,2.7,405,2540,5.3
9/5/2017,27.7,1.6,402,2510,0
10/5/2017,27.9,2.9,415,2630,0
11/5/2017,28.2,1.7,423,2700,8
12/5/2017,25.9,0.9,431,2770,15.2
13/5/2017,27.1,1.8,431,2770,0.3
14/5/2017,27.4,1.9,425,2710,6.6
15/5/2017,28.3,2,412,2600,3.4
16/5/2017,28.6,3.7,431,2770,0.7
17/5/2017,25.6,1.6,440,2850,1.1
18/5/2017,21.9,0.7,429,2750,4.6
19/5/2017,21.5,0.4,424,2710,22.4
20/5/2017,25.9,1.8,437,2820,0.8
21/5/2017,26.4,1,466,3080,2.3
22/5/2017,29.2,1.4,472,3140,0.1
23/5/2017,30.1,1.9,474,3160,0
24/5/2017,27.6,1.7,502,3410,41.6
25/5/2017,26.2,2.2,530,3670,5.8
26/5/2017,26.6,3.5,519,3570,0
27/5/2017,26.8,3.3,513,3510,0
28/5/2017,27.4,3.7,516,3540,0
29/5/2017,27.7,3,513,3510,0
30/5/2017,27.9,3.3,513,3510,0
31/5/2017,30,3.1,532,3690,0
1/6/2017,31.2,3.8,533,3700,0.2
2/6/2017,34,6.3,515,3530,0
3/6/2017,35.1,7.8,506,3450,0
4/6/2017,35.7,8.3,506,3440,0
5/6/2017,35.2,7.4,491,3310,0
6/6/2017,29.8,2.9,488,3280,7.4
7/6/2017,25.6,1.2,499,3380,85.2
8/6/2017,28.1,2.5,517,3550,0
9/6/2017,28.7,2.8,514,3520,0
10/6/2017,29.3,1.9,502,3400,6.6
11/6/2017,29.2,1.9,480,3200,0
12/6/2017,30.6,1.9,473,3140,0
13/6/2017,28.8,1.6,490,3300,11.3
14/6/2017,28.2,0.7,516,3540,0
15/6/2017,30.2,2,537,3730,0
16/6/2017,30.8,2.3,567,4030,0
17/6/2017,27.5,2,583,4190,2.2
18/6/2017,27.6,1.3,569,4050,0.3
19/6/2017,28.7,1.8,567,4030,0.8
20/6/2017,28.8,2.1,560,3960,1.2
21/6/2017,29.7,1.9,596,4320,0
22/6/2017,30,3.2,609,4450,11.5
23/6/2017,28.8,1.1,625,4610,3
24/6/2017,29.3,2.3,620,4560,15.9
25/6/2017,28.6,2.3,618,4540,0.1
26/6/2017,28.6,1.5,621,4570,6.2
27/6/2017,28.9,1.7,655,4930,0.2
28/6/2017,27.1,1.1,714,5570,11.1
29/6/2017,27,1.3,759,6100,97.4
30/6/2017,28,1.5,788,6440,2.7
1/7/2017,29.2,2.9,771,6240,0
2/7/2017,29.6,1.8,729,5740,0.5
3/7/2017,28.9,1,691,5330,0.6
4/7/2017,28.4,1.4,705,5470,26.3
5/7/2017,27.5,0.8,782,6390,26.9
6/7/2017,28.9,1.6,833,7040,0.1
7/7/2017,28.4,1.8,817,6820,1.2
8/7/2017,27.3,1.7,814,6790,22.3
9/7/2017,29.1,1.7,808,6700,4.5
10/7/2017,28.8,1.7,780,6350,0
11/7/2017,27,0.8,781,6360,26
12/7/2017,27.1,0.9,798,6580,15
13/7/2017,27.4,1,862,7440,10.9
14/7/2017,27.6,2.2,875,7630,0.2
15/7/2017,27.1,1.3,852,7310,1.4
16/7/2017,28,1.4,817,6830,10.3
17/7/2017,26.1,1,775,6290,163.4
18/7/2017,27.3,1.1,882,7750,5.8
19/7/2017,27.6,0.8,969,9060,0.1
20/7/2017,26.9,1.1,972,9110,0.7
21/7/2017,26.4,0.8,982,9270,89.8
22/7/2017,28.6,1.3,1033,10100,3.9
23/7/2017,28.9,2.2,1083,10900,10
24/7/2017,29.8,2.6,1075,10800,0
25/7/2017,28.7,1.2,1033,10100,4.2
26/7/2017,29.7,2.4,997,9510,0
27/7/2017,30.2,3.1,937,8560,0
28/7/2017,30.8,2.7,843,7180,0
29/7/2017,30.8,3.1,757,6080,2.4
30/7/2017,31.8,3.7,703,5450,0
31/7/2017,32.9,3.4,676,5160,0
1/8/2017,28.5,2,669,5080,73.7
2/8/2017,29.7,1.4,661,4990,2
3/8/2017,27.2,0.6,649,4860,15.4
4/8/2017,27.2,0.5,642,4790,27.4
5/8/2017,27.8,0.7,665,5030,12
6/8/2017,29.1,1.7,714,5580,2.7
7/8/2017,29.7,2.6,750,5990,0
8/8/2017,31.1,3.6,743,5900,0
9/8/2017,31.6,2.6,693,5340,0
10/8/2017,30,2.5,666,5050,0.5
11/8/2017,31.3,2.2,654,4910,0
12/8/2017,30.8,2.6,697,5390,0
13/8/2017,30.4,1.5,750,5990,0
14/8/2017,30.4,2,756,6070,0
15/8/2017,26,0.8,759,6100,31.6
16/8/2017,26.4,1.5,780,6350,14.7
17/8/2017,25.5,0.3,838,7120,49.5
18/8/2017,26.7,1,928,8430,27.2
19/8/2017,27.9,1.4,1040,10200,0
20/8/2017,29.1,1.8,1035,10100,0
21/8/2017,29.7,2.1,976,9180,0
22/8/2017,30.6,2.4,903,8050,0
23/8/2017,29.8,1.6,819,6850,0
24/8/2017,26.2,0.8,839,7130,49.1
25/8/2017,27.6,1.4,895,7920,5
26/8/2017,27.5,1.5,1010,9730,25.5
27/8/2017,28.3,2.3,1107,11300,0
28/8/2017,29,2.5,1118,11500,0
29/8/2017,26.8,1,1020,9880,25.2
30/8/2017,26.3,0.8,973,9130,56.1
31/8/2017,28.7,1.2,954,8830,6.3
1/9/2017,30.3,1.9,929,8430,0
2/9/2017,30.2,2.5,896,7930,0
3/9/2017,29.7,1.5,836,7080,0
4/9/2017,28.2,1.2,813,6760,0
5/9/2017,28.8,1.4,859,7400,29.5
6/9/2017,29.1,1.4,890,7850,0
7/9/2017,28.4,1.7,868,7530,0
8/9/2017,27.5,2.7,904,8050,0
9/9/2017,27.8,1.1,934,8500,0.1
10/9/2017,27.5,1.4,1004,9630,38.9
11/9/2017,27.8,1.5,1068,10700,24.2
12/9/2017,28.6,1.2,1099,11200,0
13/9/2017,29.3,1.9,1097,11200,0.4
14/9/2017,28.3,2.9,1077,10800,6.9
15/9/2017,26.9,1.5,1053,10400,10.5
16/9/2017,24.8,0.3,1004,9620,267.3
17/9/2017,27.1,1.1,966,9020,0
18/9/2017,29.5,2.1,905,8070,0
19/9/2017,30.8,2.1,819,6860,0
20/9/2017,28.9,2.3,767,6190,1.2
21/9/2017,29.3,2.3,769,6210,0
22/9/2017,27.9,1.5,751,6010,13.5
23/9/2017,28.1,1.9,738,5850,3
24/9/2017,29.2,2.3,727,5720,0
25/9/2017,27.1,1.1,700,5420,30.7
26/9/2017,28.2,1.7,685,5260,1.2
27/9/2017,29.1,1.7,694,5360,5.3
28/9/2017,29.9,2.5,707,5490,0
29/9/2017,28.9,1.8,683,5230,1
30/9/2017,27.9,0.5,661,4990,5.4
1/10/2017,28.6,1.1,651,4880,0
2/10/2017,28.6,1.9,625,4610,2.9
3/10/2017,26.5,0.6,626,4620,32.4
4/10/2017,27.4,1.2,651,4880,27.4
5/10/2017,26.6,1.2,656,4930,8.6
6/10/2017,26.8,0.6,660,4980,1
7/10/2017,25.8,1.5,632,4680,7.9
8/10/2017,26.6,1.4,637,4740,8.5
9/10/2017,28.3,1.9,635,4710,0
10/10/2017,25.8,0.5,632,4690,36.1
11/10/2017,25.5,0.3,888,9960,47.9
12/10/2017,26.2,1.1,1171,13900,21.6
13/10/2017,25.4,0.9,1094,10600,16.1
14/10/2017,26.2,1.9,978,8640,0
15/10/2017,26.1,2.7,881,7390,0
16/10/2017,22.8,1.9,804,6510,4.3
17/10/2017,21.2,1.1,729,5670,3.3
18/10/2017,21.7,0.8,689,5240,0.9
19/10/2017,23.2,1.2,670,5040,1.2
20/10/2017,25.3,2,658,4920,0
21/10/2017,25,2.1,640,4740,0
22/10/2017,24.4,2.6,635,4690,0
23/10/2017,23.6,2.5,619,4540,0
24/10/2017,23.6,2.2,610,4460,0
25/10/2017,24.8,2.4,596,4320,0
26/10/2017,25.5,1.8,577,4130,0
27/10/2017,25.6,1.8,573,4090,0
28/10/2017,26.2,2,581,4170,0
29/10/2017,25.2,2.3,582,4180,0
30/10/2017,22.9,3.6,558,3940,0
31/10/2017,21.3,3.3,561,3970,0
1/11/2017,21.9,3.2,568,4040,0
2/11/2017,22.9,2.7,544,3810,0
3/11/2017,24,3.1,514,3510,0
4/11/2017,23.6,4,499,3380,0
5/11/2017,22.5,2.5,482,3230,0
6/11/2017,22,2.3,469,3110,0
7/11/2017,22,2.3,470,3120,0
8/11/2017,23.8,1.9,467,3090,0
9/11/2017,22.3,0.8,451,2950,1.2
10/11/2017,24.3,1.2,453,2970,0.3
11/11/2017,25.2,1.6,452,2960,0
12/11/2017,25,1.4,450,2940,0
13/11/2017,25.9,2.3,451,2950,0
14/11/2017,25.8,2.1,450,2940,0
15/11/2017,25.8,1.8,439,2840,0
16/11/2017,26.6,2.1,432,2780,0
17/11/2017,27.2,2.9,427,2740,0
18/11/2017,25.6,1.7,439,2840,0
19/11/2017,21,1.4,439,2840,0
20/11/2017,19.2,1.5,422,2690,0
21/11/2017,18.6,2.1,406,2550,0
22/11/2017,17.4,1.3,376,2290,0
23/11/2017,17.1,2,352,2100,0
24/11/2017,15.6,3.3,332,1940,0
25/11/2017,14.9,2.1,301,1690,0
26/11/2017,17.5,2.6,311,1770,0
27/11/2017,17.5,1.2,325,1880,0
28/11/2017,20.5,2.1,346,2050,0
29/11/2017,22.3,2.1,366,2210,0
30/11/2017,23.4,1.8,338,1980,0
1/12/2017,21.5,1.8,327,1900,0
2/12/2017,20.7,2.1,368,2230,0
3/12/2017,20,1.7,388,2400,0
4/12/2017,20.3,1.5,356,2130,0
5/12/2017,19.7,2.6,316,1810,0
6/12/2017,19.4,2.2,308,1750,0
7/12/2017,19.3,0.9,319,1830,0
8/12/2017,18.5,1.3,315,1800,5.7
9/12/2017,16.9,1.7,301,1690,0
10/12/2017,16.4,0.8,305,1720,0
11/12/2017,16.8,0.9,282,1540,0
12/12/2017,15.7,1,297,1660,0.6
13/12/2017,15.6,0.4,308,1740,0.5
14/12/2017,16.9,0.5,311,1770,2.1
15/12/2017,16.4,0.5,311,1770,0.5
16/12/2017,16.8,2,313,1790,0
17/12/2017,15.2,3.7,292,1610,0
18/12/2017,13.6,2.1,273,1460,0
19/12/2017,13.9,2.9,277,1500,0
20/12/2017,13.7,2,285,1560,0
21/12/2017,16.2,4.4,294,1630,0
22/12/2017,16.2,2.5,312,1780,0
23/12/2017,15.9,2.6,319,1830,0
24/12/2017,18.5,2,320,1840,0
25/12/2017,16.6,2.5,353,2100,0
26/12/2017,16.2,1.5,367,2220,0
27/12/2017,15.7,0.9,379,2320,21.7
28/12/2017,16.2,0.3,406,2550,25.7
29/12/2017,17.9,0.4,414,2620,0
30/12/2017,18.1,0.4,386,2370,3.7
31/12/2017,17.5,1.4,341,2010,0
1/1/2018,17.4,0.8,323,1970,0
2/1/2018,17.7,0.6,293,1740,0
3/1/2018,19.1,0.9,296,1760,0
4/1/2018,20.1,0.6,303,1810,0.3
5/1/2018,20.6,0.5,302,1800,0
6/1/2018,20.5,0.7,314,1890,0
7/1/2018,20.5,1,296,1760,0.7
8/1/2018,18.1,0.8,275,1610,0.7
9/1/2018,11.9,2.1,297,1770,6
10/1/2018,13.6,1.6,317,1920,0.1
11/1/2018,14.5,2,343,2120,0
12/1/2018,14.7,2.5,323,1970,0
13/1/2018,14.8,1.3,372,2380,0
14/1/2018,15.6,1.8,460,3230,0
15/1/2018,16.2,0.6,478,3420,0
16/1/2018,17.1,0.9,477,3400,0.3
17/1/2018,19.1,0.9,471,3340,0.9
18/1/2018,19,1.4,470,3330,0
19/1/2018,21.1,2.5,472,3350,0
20/1/2018,19.6,1,407,2700,0
21/1/2018,20.8,1.3,293,1740,0
22/1/2018,21.3,1.5,244,1420,0
23/1/2018,21.3,1.8,262,1530,0
24/1/2018,21.9,1.9,269,1570,0
25/1/2018,23.4,2.9,350,2190,0
26/1/2018,21,1,432,2940,0
27/1/2018,18.3,0.8,454,3160,0.3
28/1/2018,15.4,0.5,462,3250,0.8
29/1/2018,12.3,1.6,464,3270,1.1
30/1/2018,11,1.6,467,3300,0
31/1/2018,11.2,1.5,471,3340,2.4
1/2/2018,13.3,2.7,472,3350,0
2/2/2018,13.5,1.5,475,3380,0
3/2/2018,13.6,3.9,475,3380,0
4/2/2018,13.5,3.3,394,2590,0
5/2/2018,13.2,3.5,284,1680,0
6/2/2018,12.3,2.5,279,1650,0
7/2/2018,13.4,2.7,398,2620,0
8/2/2018,14.1,3.1,455,3170,0
9/2/2018,14.6,2.1,469,3320,0
10/2/2018,16.3,1.1,471,3340,0
11/2/2018,15.9,2.9,471,3340,0
12/2/2018,14.1,1.4,472,3350,0
13/2/2018,15.5,2.5,436,2980,0
14/2/2018,17.4,2,356,2240,0
15/2/2018,19.6,2,247,1440,0
16/2/2018,20.9,1.5,214,1240,0
17/2/2018,21.3,1.9,217,1260,0
18/2/2018,20.7,1.7,207,1210,0
19/2/2018,21.6,1.8,190,1120,0
20/2/2018,22.5,1,195,1150,0
21/2/2018,23,1.2,269,1580,0
22/2/2018,18.9,0.9,371,2360,0.6
23/2/2018,15.9,1.1,361,2280,0.4
24/2/2018,16.9,1,264,1550,0
25/2/2018,17.9,0.2,250,1450,1.4
26/2/2018,19.2,0.7,233,1350,0.2
27/2/2018,19.6,0.6,218,1270,0
28/2/2018,22,1.2,220,1280,0
1/3/2018,23.9,2,220,1280,0
2/3/2018,23.8,2.1,236,1370,0
3/3/2018,24.6,1.9,231,1330,0
4/3/2018,26,1.9,209,1220,0
5/3/2018,25.8,2.6,191,1130,0
6/3/2018,25.4,2.1,206,1200,0
7/3/2018,25,2.5,212,1230,0
8/3/2018,19.5,1.8,215,1250,2
9/3/2018,19.1,4.3,215,1250,0
10/3/2018,18.1,3.9,234,1360,0
11/3/2018,17.9,1.9,237,1380,0
12/3/2018,17.9,1.6,215,1250,5.9
13/3/2018,19.2,1.9,226,1310,0.1
14/3/2018,21.6,1.4,237,1370,0
15/3/2018,23.4,2.1,254,1470,0
16/3/2018,23.1,1.7,251,1460,0
17/3/2018,24,2,276,1620,0
18/3/2018,23.3,1,286,1690,15.8
19/3/2018,24.8,1.5,290,1710,0.1
20/3/2018,23.3,3.5,325,1980,0
21/3/2018,20.9,3.4,316,1910,0
22/3/2018,20.3,2.5,311,1870,0
23/3/2018,21.3,2.9,305,1830,0
24/3/2018,20.6,1.5,305,1830,0
25/3/2018,20.9,1,306,1830,0
26/3/2018,22.3,1.4,301,1790,0.3
27/3/2018,23.4,2,296,1760,0
28/3/2018,23.4,2.2,302,1800,0
29/3/2018,24.3,2.1,318,1920,0
30/3/2018,23.4,1,329,2010,18.6
31/3/2018,24,1.8,331,2030,0
1/4/2018,24.3,2,323,1970,0
2/4/2018,24.6,2.7,311,1870,0
3/4/2018,24,2,329,2020,0
4/4/2018,24,1.9,335,2060,0
5/4/2018,24.2,2.3,342,2110,0.6
6/4/2018,21.1,1.7,342,2120,14.7
7/4/2018,19.9,3.5,336,2070,0
8/4/2018,19.2,3.2,340,2100,0
9/4/2018,20.6,2.7,340,2100,0
10/4/2018,21.8,2,337,2080,0
11/4/2018,23.8,1.7,335,2070,0
12/4/2018,24.9,1.4,327,2000,0
13/4/2018,25.2,1.7,324,1980,0
14/4/2018,25,0.8,324,1980,0.2
